record_idx,scene_id,iou_c0,iou_c1,iou_c2,iou_c3,miou
7565,1582081186.0,0.9403715104980088,0.7269417829163876,0.0,0.8240327741685252,0.6228365168957304
4567,1563339206.0,0.9433767514552802,0.720042046250876,0.0,0.4569672131147541,0.5300965027052276
9869,1572918787.0,0.6222851125444254,0.9321848303204795,0.0,0.7269001853839399,0.5703425320622112
3070,1545921979.0,0.42430685490729714,0.9105098333959665,nan,0.5051785391702294,0.6133317424911643
3876,1573550952.0,0.7777233874308092,0.9539259978344472,nan,0.872789069633738,0.8681461516329981
5783,1572448256.0,0.6791408079081348,0.9362452334967563,nan,0.6986602409638554,0.7713487607895821
707,1574526072.0,0.789111455061836,0.9084709885722707,nan,0.7207499678217468,0.8061108038186179
7554,1564109287.0,0.6937929673366008,0.9598238347503921,nan,0.7106720735868651,0.788096291891286
3095,1561393887.0,0.9800232416579049,0.6704234972677595,nan,0.2597591060803947,0.6367352816686863
328,1571409740.0,1.0,nan,nan,nan,1.0
4445,1550310288.0,0.691221068385606,0.6037312560287627,0.32801702801702803,0.44366658619857224,0.5166589846574923
8016,1595400573.0,1.0,0.991818635287094,nan,0.6825179088553575,0.8914455147141505
5142,1562170187.0,0.5556537102473498,0.8401940151017976,0.6127508279758426,0.7378825958172516,0.6866202872855603
6175,1586350270.0,0.2636880165289256,0.9135011212649142,0.4397346395649323,0.03604060913705584,0.4132410966239569
5879,1594214627.0,0.9709615086819231,0.9607135105270428,0.0,0.926172342350229,0.7144618403897987
3327,1570805189.0,0.9950228746669348,0.7820254862508383,nan,0.168,0.6483494536392577
7797,1555058813.0,1.0,0.74098305584688,0.0,0.0404066400720628,0.4453474239797357
6621,1523099663.0,1.0,nan,nan,nan,1.0
8409,1576251780.0,0.5304548641181079,0.9053406845758382,nan,0.6859839613937975,0.7072598366959145
9002,1556096030.0,0.8087777613109478,0.9317169989253679,nan,0.75542662392989,0.8319737947220686
6220,1596101816.0,0.8780497868243707,0.8422397637571696,nan,0.723421975169956,0.8145705085838321
9594,1596101816.0,1.0,nan,nan,nan,1.0
671,1558203620.0,0.8781056396499968,0.8660152931180969,0.22148026315789474,0.7420494699646644,0.6769126664726631
8669,1580749723.0,0.11139802153040443,0.6866865689201311,0.5098017896556598,0.04117894909924261,0.3372663323013595
2432,1571067805.0,0.9558048513544058,0.06625647182411645,nan,0.3604032258064516,0.46082151632832463
4001,1568387263.0,0.9999923706054688,0.0,nan,nan,0.4999961853027344
3886,1559448227.0,0.8236788222792422,0.9303436946643057,nan,0.9056381123445316,0.8865535430960265
5901,1563511979.0,1.0,nan,nan,nan,1.0
447,1591047383.0,0.7482734309804034,0.533372451224879,0.7529240428492832,nan,0.6781899750181886
5279,1595770725.0,1.0,nan,nan,nan,1.0
1038,1523694652.0,1.0,nan,nan,nan,1.0
6860,1523694652.0,0.8295706932141831,0.8358077169071243,0.0,0.5290513833992095,0.5486074483801292
6542,1557569163.0,0.4805357142857143,0.48292689466557626,0.4303691716277086,0.013422818791946308,0.3518136498427364
201,1575357404.0,0.90445291990688,0.855785519628784,0.011391684070628441,0.8338720103425986,0.6513755334872228
5795,1571409100.0,0.4487411355956404,0.08935262757044936,0.7792547658869834,nan,0.43911617635102435
9622,1551173888.0,1.0,nan,nan,nan,1.0
3673,1569206048.0,1.0,nan,nan,nan,1.0
1650,1565118608.0,1.0,0.4357372855189449,0.0,0.47527320459900996,0.47775262252948875
2659,1593939102.0,0.9465412027763545,0.8115870509277536,nan,0.7691088836071786,0.8424123791037622
9428,1563348690.0,1.0,nan,nan,nan,1.0
224,1585100611.0,0.980256201628087,0.7408854166666666,0.0,0.752716735088143,0.6184645883457242
2972,1556957240.0,1.0,nan,nan,nan,1.0
1126,1559929031.0,0.9534008504232456,0.4816870144284129,nan,0.8540378096935388,0.7630418915150657
973,1569113666.0,0.9909960187546916,0.7375090514120203,nan,0.7732749178532311,0.8339266626733143
27,1535534389.0,0.7519453389405315,0.8033781759933322,0.0,0.4022694896104534,0.48939825113607927
7320,1562308706.0,1.0,nan,nan,nan,1.0
5732,1595197023.0,0.9515528776996831,0.8583863233607839,nan,0.6705855126128211,0.8268415712244294
7512,1547972963.0,0.8350938000953165,0.8964818100131328,0.10951008645533142,0.5986760669501103,0.6099404408784728
4069,1591356507.0,0.28670664319207906,0.7450548025163759,0.38083712143574,0.5488820938648413,0.49037016525225907
8548,1557503201.0,1.0,nan,nan,nan,1.0
6095,1586419465.0,1.0,0.9481728894793697,nan,0.5824886636436383,0.8435538510410027
403,1576393229.0,0.26519372673880776,0.9030176912226994,0.0,0.5619072656812915,0.4325296709106996
8991,1554368089.0,0.8839312901896864,0.9457298400816604,nan,0.7498215642483825,0.8598275648399097
1262,1559952451.0,0.7738861039994837,0.8882259076918423,nan,0.8147252705740136,0.8256124274217799
7443,1580275544.0,0.9814637907768758,0.8752577706122755,nan,0.75941202939853,0.8720445302625605
9394,1595144662.0,1.0,nan,nan,nan,1.0
3918,1572801515.0,0.8585539165535073,0.9436212396768134,nan,0.6317604450066716,0.8113118670789975
